168.7539063     ,169.7611828,no match,,,,,,,,,,
573.21875       ,574.2260265,no match,,,,,,,,,,
837.4841919     ,838.4914684,no match,,,,,,,,,,
568.34375       ,569.3510265,no match,,,,,,,,,,
844.5352173     ,845.5424938,no match,,,,,,,,,,
259.8395996     ,260.8468761,no match,,,,,,,,,,
819.5308228     ,820.5380993,no match,,,,,,,,,,
336.9735413     ,337.9808178,no match,,,,,,,,,,
221.1309509     ,222.1382274,no match,,,,,,,,,,
609.184021     ,610.1912975,610.189770423   ,C28H34O15, , 14N , , , , , , Hesperidin      C09755  11943,
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-3,O-,Me,thyl-myo-inositol C03660  6438,
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Me,th,yl,beta-D-galactoside       C03619 ,6403
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-chiro-inositol    C03844 ,6581
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-scyllo-inositol   C05163 ,7579
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-1,O-,Me,thyl-myo-inositol C03659  6437,
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,(-,)-,Qu,ebrachitol        C08257  10456,
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Pi,ni,to,l C08256  10455,
193.0708771     ,194.0781536,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-5,O-,Me,thyl-myo-inositol C03365  6202,
344.9796753     ,345.9869518,no match,,,,,,,,,,
383.1711426     ,384.1784191,no match,,,,,,,,,,
235.1373444     ,236.1446209,no match,,,,,,,,,,
553.2095947     ,554.2168712,no match,,,,,,,,,,
348.7719116     ,349.7791881,no match,,,,,,,,,,
726.401062     ,727.4083385,no match,,,,,,,,,,
452.1498108     ,453.1570873,no match,,,,,,,,,,
694.4256592     ,695.4329357,no match,,,,,,,,,,
358.9955444     ,360.0028209,no match,,,,,,,,,,
722.5080566     ,723.5153331,no match,,,,,,,,,,
843.5305786     ,844.5378551,no match,,,,,,,,,,
769.2200317     ,770.2273082,no match,,,,,,,,,,
447.1870117     ,448.1942882,no match,,,,,,,,,,
255.7702789     ,256.7775554,no match,,,,,,,,,,
609.241333     ,610.2486095,no match,,,,,,,,,,
306.0699463     ,307.0772228,no match,,,,,,,,,,
291.197052     ,292.2043285,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9Z,11E,13E)-4-Oxooctadeca-9,11",",13-trienoic acid        C08319  10517"
291.197052     ,292.2043285,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9R,13R)-12-Oxo-phytodienoic ac",id       C13816  854061
291.197052     ,292.2043285,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (15Z)-12-Oxophyto-10,15-dienoat",e        C01226  4448
291.197052     ,292.2043285,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9Z,15Z)-(13S)-12,13-Epoxyoctad","eca-9,11,15-trienoic acid        C04672  7253"
218.9858398     ,219.9931163,219.993519538   ,C4H11Cl2N2O2P   12C , , 14N , , , , , , Phosphoramide mustard   C07647 ,9849
691.3567505     ,692.364027,no match,,,,,,,,,,
746.5072021     ,747.5144786,no match,,,,,,,,,,
360.1753235     ,361.1826,361.180856858   ,C21H28ClNO2     12C , , 14N , , , , , , Dialicor        C12886  583275,
528.1986694     ,529.2059459,no match,,,,,,,,,,
224.8027496     ,225.8100261,no match,,,,,,,,,,
449.2028809     ,450.2101574,no match,,,,,,,,,,
358.9757996     ,359.9830761,no match,,,,,,,,,,
183.8473969     ,184.8546734,no match,,,,,,,,,,
249.1532135     ,250.16049,no match,,,,,,,,,,
218.1030273     ,219.1103038,219.110672661   ,C9H17NO5        12C , , 14N , , , , , , Pantothenate    bmse000287,
218.1030273     ,219.1103038,219.110672661   ,C9H17NO5        12C , , 14N , , , , , , Pantothenate    C00864  4121,
369.2650146     ,370.2722911,370.273261734   ,C22H34N4O       12C , , 14N , , , , , , 1-Naphthylacetylspermine       ,C13674  586266
745.2730713     ,746.2803478,no match,,,,,,,,,,
461.2400818     ,462.2473583,no match,,,,,,,,,,
322.0858154     ,323.0930919,no match,,,,,,,,,,
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Chlorogenic acid        bmse000,387
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , trans-5-O-Caffeoyl-D-quinate   ,C03908  6638
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Caffeoyl quinic acid    C12209 ,14354
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Chlorogenate    C00852  4109,
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Biflorin        C08996  11188,
353.0880127     ,354.0952892,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Scopolin        C01527  4689,
401.1815491     ,402.1888256,no match,,,,,,,,,,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,D-,pi,ni,tol       bmse000740,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-4,O-,Me,thyl-myo-inositol C06352  8588,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-6,O-,Me,thyl-myo-inositol C06353  8589,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-3,O-,Me,thyl-myo-inositol C03660  6438,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Me,th,yl,beta-D-galactoside       C03619 ,6403
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-chiro-inositol    C03844 ,6581
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-scyllo-inositol   C05163 ,7579
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-1,O-,Me,thyl-myo-inositol C03659  6437,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,(-,)-,Qu,ebrachitol        C08257  10456,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Pi,ni,to,l C08256  10455,
193.0709229     ,194.0781994,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-5,O-,Me,thyl-myo-inositol C03365  6202,
583.3337402     ,584.3410167,no match,,,,,,,,,,
244.0654144     ,245.0726909,no match,,,,,,,,,,
451.21875       ,452.2260265,no match,,,,,,,,,,
320.9781799     ,321.9854564,no match,,,,,,,,,,
346.8144836     ,347.8217601,no match,,,,,,,,,,
291.1602173     ,292.1674938,292.167459259   ,C17H24O4        12C , , 14N , , , , , , Trichodermin    C09741  11929,
291.1602173     ,292.1674938,292.167459259   ,C17H24O4        12C , , 14N , , , , , , [6]-Gingerdione C10459  12642,
298.1563721     ,299.1636486,no match,,,,,,,,,,
458.9889221     ,459.9961986,no match,,,,,,,,,,
463.2559509     ,464.2632274,no match,,,,,,,,,,
157.871109     ,158.8783855,no match,,,,,,,,,,
432.1016846     ,433.1089611,no match,,,,,,,,,,
356.9797668     ,357.9870433,no match,,,,,,,,,,
458.1388855     ,459.146162,no match,,,,,,,,,,
562.2227783     ,563.2300548,no match,,,,,,,,,,
157.8712158     ,158.8784923,no match,,,,,,,,,,
354.9805603     ,355.9878368,no match,,,,,,,,,,
413.2697754     ,414.2770519,414.277009708   ,C26H38O4        12C , , 14N , , , , , , Lupulone        C10706  12889,
413.2697754     ,414.2770519,414.277009708   ,C26H38O4        12C , , 14N , , , , , , Oxabolone cipionate     C12549 ,582939
413.2697754     ,414.2770519,414.277009708   ,C26H38O4        12C , , 14N , , , , , , Gestonorone caproate    C12559 ,582949
501.2718201     ,502.2790966,no match,,,,,,,,,,
561.2194824     ,562.2267589,no match,,,,,,,,,,
218.9855499     ,219.9928264,219.993519538   ,C4H11Cl2N2O2P   12C , , 14N , , , , , , Phosphoramide mustard   C07647 ,9849
761.4212646     ,762.4285411,no match,,,,,,,,,,
318.9821472     ,319.9894237,no match,,,,,,,,,,
532.7924194     ,533.7996959,no match,,,,,,,,,,
745.5045776     ,746.5118541,no match,,,,,,,,,,
387.0935669     ,388.1008434,no match,,,,,,,,,,
458.1382141     ,459.1454906,no match,,,,,,,,,,
326.0962219     ,327.1034984,no match,,,,,,,,,,
227.1287231     ,228.1359996,228.13615913   ,C12H20O4        12C , , 14N , , , , , , Traumatic acid  no KEGG 73836,
261.9419556     ,262.9492321,no match,,,,,,,,,,
172.8288422     ,173.8361187,no match,,,,,,,,,,
230.1477509     ,231.1550274,no match,,,,,,,,,,
589.2512207     ,590.2584972,no match,,,,,,,,,,
605.2406616     ,606.2479381,no match,,,,,,,,,,
368.9791565     ,369.986433,no match,,,,,,,,,,
197.8071136     ,198.8143901,no match,,,,,,,,,,
458.9890747     ,459.9963512,no match,,,,,,,,,,
325.1844482     ,326.1917247,no match,,,,,,,,,,
352.9845276     ,353.9918041,no match,,,,,,,,,,
213.887085     ,214.8943615,no match,,,,,,,,,,
476.1405945     ,477.147871,no match,,,,,,,,,,
695.4658813     ,696.4731578,no match,,,,,,,,,,
433.2078247     ,434.2151012,no match,,,,,,,,,,
297.118866     ,298.1261425,no match,,,,,,,,,,
377.1425171     ,378.1497936,no match,,,,,,,,,,
838.4891968     ,839.4964733,no match,,,,,,,,,,
1184.534668     ,1185.541944,no match,,,,,,,,,,
507.2450256     ,508.2523021,no match,,,,,,,,,,
624.1658936     ,625.1731701,no match,,,,,,,,,,
344.0403137     ,345.0475902,345.047434276   ,C10H12N5O7P     12C , , 14N , , , , , ," 3',5'-Cyclic GMP        C00942 ",4194
344.0403137     ,345.0475902,345.047434276   ,C10H12N5O7P     12C , , 14N , , , , , , 3'-Keto-3'-deoxy-AMP    C07025 ,9237
344.0403137     ,345.0475902,345.047434276   ,C10H12N5O7P     12C , , 14N , , , , , ," 2',3'-Cyclic GMP        C06194 ",8444
169.0971527     ,170.1044292,no match,,,,,,,,,,
795.5198364     ,796.5271129,no match,,,,,,,,,,
362.986908     ,363.9941845,no match,,,,,,,,,,
557.2402954     ,558.2475719,no match,,,,,,,,,,
336.9736938     ,337.9809703,no match,,,,,,,,,,
564.1818237     ,565.1891002,no match,,,,,,,,,,
289.0694275     ,290.076704,no match,,,,,,,,,,
315.7338867     ,316.7411632,no match,,,,,,,,,,
215.0093536     ,216.0166301,no match,,,,,,,,,,
350.9884949     ,351.9957714,no match,,,,,,,,,,
461.1662903     ,462.1735668,no match,,,,,,,,,,
197.8072205     ,198.814497,no match,,,,,,,,,,
362.9864807     ,363.9937572,no match,,,,,,,,,,
426.9820557     ,427.9893322,no match,,,,,,,,,,
325.2023621     ,326.2096386,no match,,,,,,,,,,
324.9892883     ,325.9965648,no match,,,,,,,,,,
177.0758209     ,178.0830974,no match,,,,,,,,,,
316.739563     ,317.7468395,no match,,,,,,,,,,
747.5196533     ,748.5269298,748.525435203   ,C40H77O10P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-sn-glycerol     C13883  854128
833.5204468     ,834.5277233,no match,,,,,,,,,,
239.0769806     ,240.0842571,no match,,,,,,,,,,
237.8881226     ,238.8953991,no match,,,,,,,,,,
311.1686707     ,312.1759472,no match,,,,,,,,,,
327.2182312     ,328.2255077,no match,,,,,,,,,,
670.4560547     ,671.4633312,no match,,,,,,,,,,
119.4573975     ,120.464674,no match,,,,,,,,,,
307.1915894     ,308.1988659,308.198759387   ,C18H28O4        12C , , 14N , , , , , , 5-O-Methylembelin       C10373 ,12559
582.303772     ,583.3110485,no match,,,,,,,,,,
243.1794891     ,244.1867656,no match,,,,,,,,,,
374.9703369     ,375.9776134,no match,,,,,,,,,,
291.1968994     ,292.2041759,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9Z,11E,13E)-4-Oxooctadeca-9,11",",13-trienoic acid        C08319  10517"
291.1968994     ,292.2041759,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9R,13R)-12-Oxo-phytodienoic ac",id       C13816  854061
291.1968994     ,292.2041759,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (15Z)-12-Oxophyto-10,15-dienoat",e        C01226  4448
291.1968994     ,292.2041759,292.203844765   ,C18H28O3        12C , , 14N , , , , , ," (9Z,15Z)-(13S)-12,13-Epoxyoctad","eca-9,11,15-trienoic acid        C04672  7253"
433.259552     ,434.2668285,no match,,,,,,,,,,
840.5042725     ,841.511549,no match,,,,,,,,,,
157.8709564     ,158.8782329,no match,,,,,,,,,,
226.8008118     ,227.8080883,no match,,,,,,,,,,
447.1718445     ,448.179121,no match,,,,,,,,,,
682.6836548     ,683.6909313,no match,,,,,,,,,,
746.5066528     ,747.5139293,no match,,,,,,,,,,
343.2127686     ,344.2200451,no match,,,,,,,,,,
434.2394104     ,435.2466869,no match,,,,,,,,,,
249.8347931     ,250.8420696,no match,,,,,,,,,,
591.4116821     ,592.4189586,no match,,,,,,,,,,
537.2928467     ,538.3001232,no match,,,,,,,,,,
209.0658112     ,210.0730877,210.073952804   ,C7H14O7 12C     14N , ,     , , ,Se,do,he,ptulose   C02076  5162,
209.0658112     ,210.0730877,210.073952804   ,C7H14O7 12C     14N , ,     , , ,be,ta,#NAME?,-Sedoheptulopyranose      C08355 ,10552
209.0658112     ,210.0730877,210.073952804   ,C7H14O7 12C     14N , ,     , , ,al,ph,a-,D-Mannoheptulopyranose    C08236 ,10435
178.8795471     ,179.8868236,no match,,,,,,,,,,
535.3129272     ,536.3202037,no match,,,,,,,,,,
239.128891     ,240.1361675,no match,,,,,,,,,,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Hymenolin       C09481  11672,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Plenolin        C09531  11722,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Geigerin        C09456  11647,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Amaralin        C09291  11482,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Chamissonin     C09355  11546,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Pleniradin      C09530  11721,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Abscisate       C06082  8348,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Michelenolide   C09506  11697,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Granilin        C09470  11661,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Florilenalin    C09453  11644,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Illudin S       C09688  11878,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Baileyin        C09349  11540,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Ascosalitoxin   C10766  12949,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Coronopilin     C09381  11572,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Hirsutic acid C C09683  11873,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Artemisiifolin  C09304  11495,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , (-)-Abscisic acid       C11060 ,13242
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Salonitenolide  C09542  11733,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Ridentin        C09540  11731,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Ludovicin A     C09498  11689,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Vulgarin        C09600  11791,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Phomenone       C09708  11897,
263.1291809     ,264.1364574,264.13615913   ,C15H20O4        12C , , 14N , , , , , , Vermeerin       C09574  11765,
